component	address	size	name
save-server	0051e0b8	92	FUN_0051e0b8
save-server	0051e114	156	FUN_0051e114
save-server	0051e1b0	109	FUN_0051e1b0
save-server	0051e21d	176	FUN_0051e21d
save-server	0051e2cd	200	FUN_0051e2cd
save-server	0051e395	1686	FUN_0051e395
save-server	0051ea2b	136	FUN_0051ea2b
save-server	0051eab3	155	FUN_0051eab3
save-server	0051eb4e	146	FUN_0051eb4e
save-server	0051ebe0	100	FUN_0051ebe0
save-server	0051ec44	46	FUN_0051ec44
save-server	0051ec72	180	FUN_0051ec72
save-server	0051ed63	383	FUN_0051ed63
save-server	0051eee2	68	?OnQueryCenterWnd@CMiniFrameWnd@@QAEJIJ@Z
save-server	0051ef30	43	FUN_0051ef30
save-server	0051ef60	165	FUN_0051ef60
save-server	0051f005	311	FUN_0051f005
save-server	0051f13c	71	?DockControlBar@CFrameWnd@@QAEXPAVCControlBar@@IPBUtagRECT@@@Z
save-server	0051f183	322	FUN_0051f183
save-server	0051f2c5	430	FUN_0051f2c5
save-server	0051f473	667	FUN_0051f473
save-server	0051f70e	295	FUN_0051f70e
save-server	0051f840	66	??0CSharedFile@@QAE@II@Z
save-server	0051f882	128	FUN_0051f882
save-server	0051f902	183	FUN_0051f902
save-server	0051f9b9	100	FUN_0051f9b9
save-server	0051fa1d	138	FUN_0051fa1d
save-server	0051faa7	77	FUN_0051faa7
save-server	0051faf4	93	FUN_0051faf4
save-server	0051fb60	43	FUN_0051fb60
save-server	00524790	23	FUN_00524790
save-server	005247a7	20	FUN_005247a7
save-server	005247bb	13	FUN_005247bb
save-server	005247c8	10	FUN_005247c8
save-server	005247d2	21	FUN_005247d2
save-server	005247e7	21	FUN_005247e7
save-server	005247fc	28	FUN_005247fc
save-server	00524818	51	??0CSimpleException@@QAE@XZ
save-server	0052484b	57	??0CSimpleException@@QAE@H@Z
save-server	00524884	28	FUN_00524884
save-server	005248a0	31	FUN_005248a0
save-server	005248bf	49	FID_conflict:??0CNotSupportedException@@QAE@HI@Z
save-server	005248f0	28	FUN_005248f0
save-server	0052490c	31	FUN_0052490c
save-server	0052492b	49	FID_conflict:??0CNotSupportedException@@QAE@HI@Z
save-server	0052495c	28	FUN_0052495c
save-server	00524978	117	FUN_00524978
save-server	005249ed	84	FUN_005249ed
save-server	00524a41	126	FUN_00524a41
save-server	00524abf	84	FUN_00524abf
save-server	00524b13	17	FUN_00524b13
save-server	00524b24	32	?Connect@CAsyncSocket@@QAEHPBUsockaddr@@H@Z
save-server	00524b44	32	FUN_00524b44
save-server	00524b64	26	FUN_00524b64
save-server	00524b7e	26	FUN_00524b7e
save-server	00524b98	88	FUN_00524b98
save-server	00524bf0	24	FUN_00524bf0
save-server	00524c08	24	FUN_00524c08
save-server	00524c20	27	FUN_00524c20
save-server	00524c3b	24	FUN_00524c3b
save-server	00524c53	24	FUN_00524c53
save-server	00524c6b	27	FUN_00524c6b
save-server	00524c86	27	FUN_00524c86
save-server	00524ca1	24	FUN_00524ca1
save-server	00524cb9	56	FUN_00524cb9
save-server	00524cf1	22	FUN_00524cf1
save-server	00524d07	25	FUN_00524d07
save-server	00524d20	36	FUN_00524d20
save-server	00524d44	28	FUN_00524d44
save-server	00524d60	22	FUN_00524d60
save-server	00524d76	22	FUN_00524d76
save-server	00524d8c	30	FUN_00524d8c
save-server	00524daa	16	FUN_00524daa
save-server	00524dba	41	FUN_00524dba
save-server	00524de3	78	FUN_00524de3
save-server	00524e31	78	FUN_00524e31
save-server	00524e7f	78	FUN_00524e7f
save-server	00524ecd	78	FUN_00524ecd
save-server	00524f1b	104	FUN_00524f1b
save-server	00524f83	104	FUN_00524f83
save-server	00524feb	29	FUN_00524feb
save-server	00525008	24	FUN_00525008
save-server	00525020	24	FUN_00525020
save-server	00525038	30	FUN_00525038
save-server	00525056	25	FUN_00525056
save-server	0052506f	25	FUN_0052506f
save-server	00525088	33	FUN_00525088
save-server	005250a9	28	FUN_005250a9
save-server	005250c5	28	FUN_005250c5
save-server	005250e1	33	FUN_005250e1
save-server	00525102	28	FUN_00525102
save-server	0052511e	28	FUN_0052511e
save-server	0052513a	33	FUN_0052513a
save-server	0052515b	28	FUN_0052515b
save-server	00525177	28	FUN_00525177
save-server	00525193	33	FUN_00525193
save-server	005251b4	28	FUN_005251b4
save-server	005251d0	28	FUN_005251d0
save-server	005251ec	14	FUN_005251ec
save-server	005251fa	24	FUN_005251fa
save-server	00525212	48	FUN_00525212
save-server	00525242	26	FUN_00525242
save-server	0052525c	26	FUN_0052525c
save-server	00525276	24	FUN_00525276
save-server	0052528e	24	FUN_0052528e
save-server	005252a6	38	FUN_005252a6
save-server	005252cc	24	FUN_005252cc
save-server	005252e4	38	FUN_005252e4
save-server	0052530a	16	FUN_0052530a
save-server	0052531a	38	FUN_0052531a
save-server	00525340	33	FUN_00525340
save-server	00525361	33	FUN_00525361
save-server	00525382	29	FUN_00525382
save-server	0052539f	29	FUN_0052539f
save-server	005253bc	26	FUN_005253bc
save-server	005253d6	26	FUN_005253d6
save-server	005253f0	26	FUN_005253f0
save-server	0052540a	26	FUN_0052540a
save-server	00525424	26	FUN_00525424
save-server	0052543e	26	FUN_0052543e
save-server	00525458	14	FUN_00525458
save-server	00525466	24	FUN_00525466
save-server	0052547e	26	FUN_0052547e
save-server	00525498	26	FUN_00525498
save-server	005254b2	24	FUN_005254b2
save-server	005254ca	16	FUN_005254ca
save-server	005254da	29	FUN_005254da
save-server	005254f7	27	FUN_005254f7
save-server	00525512	24	FUN_00525512
save-server	0052552a	24	FUN_0052552a
save-server	00525542	24	FUN_00525542
save-server	0052555a	23	FUN_0052555a
save-server	00525571	27	FUN_00525571
save-server	0052558c	33	FUN_0052558c
save-server	005255ad	33	FUN_005255ad
save-server	005255ce	33	FUN_005255ce
save-server	005255ef	29	FUN_005255ef
save-server	0052560c	29	FUN_0052560c
save-server	00525629	26	FUN_00525629
save-server	00525643	26	FUN_00525643
save-server	0052565d	26	FUN_0052565d
save-server	00525677	26	FUN_00525677
save-server	00525691	26	FUN_00525691
save-server	005256ab	26	FUN_005256ab
save-server	005256c5	26	FUN_005256c5
save-server	005256df	25	FUN_005256df
save-server	005256f8	25	FUN_005256f8
save-server	00525711	28	FUN_00525711
save-server	0052572d	17	FUN_0052572d
save-server	0052573e	22	FUN_0052573e
save-server	00525754	110	FUN_00525754
save-server	005257c2	101	FUN_005257c2
save-server	00525827	25	FUN_00525827
save-server	00525840	25	FUN_00525840
save-server	00525859	26	FUN_00525859
save-server	00525873	25	FUN_00525873
save-server	0052588c	67	FUN_0052588c
save-server	005258cf	69	FUN_005258cf
save-server	00525914	67	FUN_00525914
save-server	00525957	67	FUN_00525957
save-server	0052599a	67	FUN_0052599a
save-server	005259dd	73	FUN_005259dd
save-server	00525a26	25	FUN_00525a26
save-server	00525a3f	25	FUN_00525a3f
save-server	00525a58	25	FUN_00525a58
save-server	00525a71	25	FUN_00525a71
save-server	00525a8a	89	FUN_00525a8a
save-server	00525ae3	91	FUN_00525ae3
save-server	00525b3e	89	FUN_00525b3e
save-server	00525b97	89	FUN_00525b97
save-server	00525bf0	95	FUN_00525bf0
save-server	00525c4f	89	FUN_00525c4f
save-server	00525ca8	27	FUN_00525ca8
save-server	00525cc3	13	FUN_00525cc3
save-server	00525cd0	22	??6@YGAAVCArchive@@AAV0@PBVCObject@@@Z
save-server	00525ce6	25	??5@YGAAVCArchive@@AAV0@AAPAVCObject@@@Z
save-server	00525cff	25	FUN_00525cff
save-server	00525d18	16	?GetDepth@CDumpContext@@QBEHXZ
save-server	00525d28	21	FUN_00525d28
save-server	00525d3d	16	FUN_00525d3d
save-server	00525d4d	13	FUN_00525d4d
save-server	00525d5a	17	FUN_00525d5a
save-server	00525d6b	20	FUN_00525d6b
save-server	00525d7f	23	FUN_00525d7f
save-server	00525d96	71	FUN_00525d96
save-server	00525ddd	74	FUN_00525ddd
save-server	00525e27	68	FUN_00525e27
save-server	00525e6b	17	FUN_00525e6b
save-server	00525e7c	17	FUN_00525e7c
save-server	00525e8d	43	?Add@CByteArray@@QAEHE@Z
save-server	00525eb8	25	FUN_00525eb8
save-server	00525ed1	25	FUN_00525ed1
save-server	00525eea	17	FUN_00525eea
save-server	00525efb	20	FUN_00525efb
save-server	00525f0f	23	FUN_00525f0f
save-server	00525f26	72	FUN_00525f26
save-server	00525f6e	76	FUN_00525f6e
save-server	00525fba	71	FUN_00525fba
save-server	00526001	17	FUN_00526001
save-server	00526012	17	FUN_00526012
save-server	00526023	44	?Add@CWordArray@@QAEHG@Z
save-server	0052604f	25	FUN_0052604f
save-server	00526068	25	FUN_00526068
save-server	00526081	17	FUN_00526081
save-server	00526092	20	FUN_00526092
save-server	005260a6	23	FUN_005260a6
save-server	005260bd	71	FUN_005260bd
save-server	00526104	74	FUN_00526104
save-server	0052614e	71	FUN_0052614e
save-server	00526195	17	FUN_00526195
save-server	005261a6	17	FUN_005261a6
save-server	005261b7	43	FUN_005261b7
save-server	005261e2	25	FUN_005261e2
save-server	005261fb	25	FUN_005261fb
save-server	00526214	17	FUN_00526214
save-server	00526225	20	FUN_00526225
save-server	00526239	23	FUN_00526239
save-server	00526250	71	FUN_00526250
save-server	00526297	74	FUN_00526297
save-server	005262e1	74	FUN_005262e1
save-server	0052632b	17	FUN_0052632b
save-server	0052633c	17	FUN_0052633c
save-server	0052634d	43	FUN_0052634d
save-server	00526378	25	FUN_00526378
save-server	00526391	25	FUN_00526391
save-server	005263aa	17	FUN_005263aa
save-server	005263bb	20	FUN_005263bb
save-server	005263cf	23	FUN_005263cf
save-server	005263e6	74	FUN_005263e6
save-server	00526430	77	FUN_00526430
save-server	0052647d	74	FUN_0052647d
save-server	005264c7	17	FUN_005264c7
save-server	005264d8	17	FUN_005264d8
save-server	005264e9	43	FUN_005264e9
save-server	00526514	25	FUN_00526514
save-server	0052652d	25	FUN_0052652d
save-server	00526546	17	FUN_00526546
save-server	00526557	20	FUN_00526557
save-server	0052656b	23	FUN_0052656b
save-server	00526582	74	FUN_00526582
save-server	005265cc	77	FUN_005265cc
save-server	00526619	74	FUN_00526619
save-server	00526663	17	FUN_00526663
save-server	00526674	17	FUN_00526674
save-server	00526685	43	FUN_00526685
save-server	005266b0	25	FUN_005266b0
save-server	005266c9	25	FUN_005266c9
save-server	005266e2	17	FUN_005266e2
save-server	005266f3	20	FUN_005266f3
save-server	00526707	23	FUN_00526707
save-server	0052671e	104	FUN_0052671e
save-server	00526786	83	FUN_00526786
save-server	005267d9	83	FUN_005267d9
save-server	0052682c	74	FUN_0052682c
save-server	00526876	17	FUN_00526876
save-server	00526887	17	FUN_00526887
save-server	00526898	43	FUN_00526898
save-server	005268c3	43	FUN_005268c3
save-server	005268ee	50	FUN_005268ee
save-server	00526920	25	FUN_00526920
save-server	00526939	17	FUN_00526939
save-server	0052694a	25	?IsEmpty@CPtrList@@QBEHXZ
save-server	00526963	61	FUN_00526963
save-server	005269a0	61	FUN_005269a0
save-server	005269dd	61	FUN_005269dd
save-server	00526a1a	61	FUN_00526a1a
save-server	00526a57	17	FUN_00526a57
save-server	00526a68	17	FUN_00526a68
save-server	00526a79	88	FUN_00526a79
save-server	00526ad1	88	FUN_00526ad1
save-server	00526b29	89	FUN_00526b29
save-server	00526b82	89	FUN_00526b82
save-server	00526bdb	76	FUN_00526bdb
save-server	00526c27	76	FUN_00526c27
save-server	00526c73	79	FUN_00526c73
save-server	00526cc2	17	FUN_00526cc2
save-server	00526cd3	25	FUN_00526cd3
save-server	00526cec	61	FUN_00526cec
save-server	00526d29	61	FUN_00526d29
save-server	00526d66	61	FUN_00526d66
save-server	00526da3	61	FUN_00526da3
save-server	00526de0	17	FUN_00526de0
save-server	00526df1	17	FUN_00526df1
save-server	00526e02	88	FUN_00526e02
save-server	00526e5a	88	FUN_00526e5a
save-server	00526eb2	89	FUN_00526eb2
save-server	00526f0b	89	FUN_00526f0b
save-server	00526f64	76	FUN_00526f64
save-server	00526fb0	76	FUN_00526fb0
save-server	00526ffc	79	FUN_00526ffc
save-server	0052704b	17	FUN_0052704b
save-server	0052705c	25	FUN_0052705c
save-server	00527075	61	FUN_00527075
save-server	005270b2	93	FUN_005270b2
save-server	0052710f	61	FUN_0052710f
save-server	0052714c	93	FUN_0052714c
save-server	005271a9	17	FUN_005271a9
save-server	005271ba	17	FUN_005271ba
save-server	005271cb	88	FUN_005271cb
save-server	00527223	116	FUN_00527223
save-server	00527297	89	FUN_00527297
save-server	005272f0	117	FUN_005272f0
save-server	00527365	76	FUN_00527365
save-server	005273b1	104	FUN_005273b1
save-server	00527419	85	FUN_00527419
save-server	0052746e	85	FUN_0052746e
save-server	005274c3	17	FUN_005274c3
save-server	005274d4	25	FUN_005274d4
save-server	005274ed	31	FUN_005274ed
save-server	0052750c	21	FUN_0052750c
save-server	00527521	17	FUN_00527521
save-server	00527532	17	FUN_00527532
save-server	00527543	25	FUN_00527543
save-server	0052755c	32	?SetAt@CMapPtrToWord@@QAEXPAXG@Z
save-server	0052757c	21	FUN_0052757c
save-server	00527591	17	FUN_00527591
save-server	005275a2	17	FUN_005275a2
save-server	005275b3	25	FUN_005275b3
save-server	005275cc	30	FUN_005275cc
save-server	005275ea	21	FID_conflict:?GetStartPosition@CMapPtrToPtr@@QBEPAU__POSITION@@XZ
save-server	005275ff	17	FUN_005275ff
save-server	00527610	17	FUN_00527610
save-server	00527621	25	FUN_00527621
save-server	0052763a	31	FUN_0052763a
save-server	00527659	21	FUN_00527659
save-server	0052766e	17	FUN_0052766e
save-server	0052767f	17	FUN_0052767f
save-server	00527690	25	FUN_00527690
save-server	005276a9	30	FUN_005276a9
save-server	005276c7	21	FUN_005276c7
save-server	005276dc	17	FUN_005276dc
save-server	005276ed	17	FUN_005276ed
save-server	005276fe	25	FUN_005276fe
save-server	00527717	30	FUN_00527717
save-server	00527735	21	FUN_00527735
save-server	0052774a	17	FUN_0052774a
save-server	0052775b	17	FUN_0052775b
save-server	0052776c	25	FUN_0052776c
save-server	00527785	36	FUN_00527785
save-server	005277a9	21	FUN_005277a9
save-server	005277be	17	FUN_005277be
save-server	005277cf	39	??0CCommonDialog@@QAE@PAVCWnd@@@Z
save-server	005277f6	29	?PrintSelection@CPrintDialogEx@@QBEHXZ
save-server	00527813	40	FUN_00527813
save-server	0052783b	17	FUN_0052783b
save-server	0052784c	52	FUN_0052784c
save-server	00527880	52	FUN_00527880
save-server	005278b4	17	FUN_005278b4
save-server	005278c5	20	FUN_005278c5
save-server	005278d9	30	FUN_005278d9
save-server	005278f7	30	FUN_005278f7
save-server	00527915	29	FUN_00527915
save-server	00527932	30	FUN_00527932
save-server	00527950	17	FUN_00527950
save-server	00527961	17	FUN_00527961
save-server	00527972	29	FID_conflict:?PrintRange@CPrintDialog@@QBEHXZ
save-server	0052798f	29	FID_conflict:?PrintRange@CPrintDialog@@QBEHXZ
save-server	005279ac	56	?PrintAll@CPrintDialog@@QBEHXZ
save-server	005279e4	29	FUN_005279e4
save-server	00527a01	52	FUN_00527a01
save-server	00527a35	52	FUN_00527a35
save-server	00527a69	83	FUN_00527a69
save-server	00527abc	26	FUN_00527abc
save-server	00527ad6	49	FUN_00527ad6
save-server	00527b07	49	FUN_00527b07
save-server	00527b38	26	FUN_00527b38
save-server	00527b52	26	FUN_00527b52
save-server	00527b6c	26	FUN_00527b6c
save-server	00527b86	26	FUN_00527b86
save-server	00527ba0	26	FUN_00527ba0
save-server	00527bba	26	FUN_00527bba
save-server	00527bd4	42	FUN_00527bd4
save-server	00527bfe	26	FUN_00527bfe
save-server	00527c18	83	FUN_00527c18
save-server	00527c6b	83	FUN_00527c6b
save-server	00527cbe	85	FUN_00527cbe
save-server	00527d13	83	FUN_00527d13
save-server	00527d66	33	FUN_00527d66
save-server	00527d87	32	FUN_00527d87
save-server	00527da7	38	FUN_00527da7
save-server	00527dcd	30	FUN_00527dcd
save-server	00527deb	32	FUN_00527deb
save-server	00527e0b	26	FID_conflict:?CloseEnhanced@CMetaFileDC@@QAEPAUHENHMETAFILE__@@XZ
save-server	00527e25	49	FID_conflict:?CreateEnhanced@CMetaFileDC@@QAEHPAVCDC@@PBDPBUtagRECT@@1@Z
save-server	00527e56	26	FID_conflict:?CloseEnhanced@CMetaFileDC@@QAEPAUHENHMETAFILE__@@XZ
save-server	00527e70	77	FUN_00527e70
save-server	00527ebd	77	FUN_00527ebd
save-server	00527f0a	88	FUN_00527f0a
save-server	00527f62	102	FUN_00527f62
save-server	00527fc8	114	FUN_00527fc8
save-server	0052803a	88	FUN_0052803a
save-server	00528092	70	FUN_00528092
save-server	005280d8	17	FUN_005280d8
save-server	005280e9	17	FUN_005280e9
save-server	005280fa	33	FUN_005280fa
save-server	0052811b	35	FUN_0052811b
save-server	0052813e	20	?IsTracking@CSplitterWnd@@QAEHXZ
save-server	00528152	17	FUN_00528152
save-server	00528163	17	FUN_00528163
save-server	00528174	48	FUN_00528174
save-server	005281a4	52	?GetBorders@CControlBar@@QBE?AVCRect@@XZ
save-server	005281d8	30	FUN_005281d8
save-server	005281f6	30	FUN_005281f6
save-server	00528214	14	FUN_00528214
save-server	00528222	43	FUN_00528222
save-server	0052824d	14	FUN_0052824d
save-server	0052825b	48	FUN_0052825b
save-server	0052828b	72	FUN_0052828b
save-server	005282d3	51	FUN_005282d3
save-server	00528306	14	FUN_00528306
save-server	00528314	51	FUN_00528314
save-server	00528347	75	FUN_00528347
save-server	00528392	132	FUN_00528392
save-server	00528416	59	FUN_00528416
save-server	00528451	29	FUN_00528451
save-server	0052846e	29	FUN_0052846e
save-server	0052848b	25	FUN_0052848b
save-server	005284a4	25	FUN_005284a4
save-server	005284bd	25	FUN_005284bd
save-server	005284d6	25	FUN_005284d6
save-server	005284ef	14	FUN_005284ef
save-server	00528500	43	FUN_00528500
save-server	00528530	43	FUN_00528530
save-server	00528560	43	FUN_00528560
save-server	00528590	43	FUN_00528590
save-server	005285c0	43	FUN_005285c0
save-server	005285f0	43	FUN_005285f0
save-server	00528620	43	FUN_00528620
save-server	00528650	43	FUN_00528650
save-server	00528680	19	FUN_00528680
save-server	005286a0	46	FUN_005286a0
save-server	005286d0	43	FUN_005286d0
save-server	00528700	120	??1CBitmapButton@@UAE@XZ
save-server	00528780	110	FUN_00528780
save-server	005287ee	56	??0CDumpContext@@QAE@PAVCFile@@@Z
save-server	00528826	37	FUN_00528826
save-server	0052884b	318	FUN_0052884b
save-server	00528989	57	FUN_00528989
save-server	005289c2	57	FUN_005289c2
save-server	005289fb	52	FUN_005289fb
save-server	00528a2f	52	FUN_00528a2f
save-server	00528a63	52	FUN_00528a63
save-server	00528a97	52	FUN_00528a97
save-server	00528acb	64	FUN_00528acb
save-server	00528b0b	25	FUN_00528b0b
save-server	00528b24	52	FUN_00528b24
save-server	00528b58	365	FUN_00528b58
save-server	00528cc5	110	FUN_00528cc5
save-server	00528d40	77	?AfxAssertFailedLine@@YGHPBDH@Z
save-server	00528d90	541	FUN_00528d90
save-server	00528fad	596	FUN_00528fad
save-server	00529210	53	FUN_00529210
save-server	00529245	52	FUN_00529245
save-server	0052b540	40	??BCWnd@@QBEPAUHWND__@@XZ
save-server	0052b568	34	FUN_0052b568
save-server	0052b58a	34	??9CWnd@@QBEHABV0@@Z
save-server	0052b5ac	40	FUN_0052b5ac
save-server	0052b5d4	53	?GetOwner@CWnd@@QBEPAV1@XZ
save-server	0052b609	48	?SetOwner@CWnd@@QAEXPAV1@@Z
save-server	0052b639	84	FUN_0052b639
save-server	0052b68d	84	FUN_0052b68d
save-server	0052b6e1	87	FUN_0052b6e1
save-server	0052b738	82	FUN_0052b738
save-server	0052b78a	76	FUN_0052b78a
save-server	0052b7d6	81	FUN_0052b7d6
save-server	0052b827	70	FUN_0052b827
save-server	0052b86d	82	FUN_0052b86d
save-server	0052b8bf	87	FUN_0052b8bf
save-server	0052b916	70	FUN_0052b916
save-server	0052b95c	70	FUN_0052b95c
save-server	0052b9a2	63	?MoveWindow@CWnd@@QAEXPBUtagRECT@@H@Z
save-server	0052b9e1	70	FUN_0052b9e1
save-server	0052ba27	80	FUN_0052ba27
save-server	0052ba77	82	FUN_0052ba77
save-server	0052bac9	70	FUN_0052bac9
save-server	0052bb0f	76	FUN_0052bb0f
save-server	0052bb5b	76	FUN_0052bb5b
save-server	0052bba7	89	FUN_0052bba7
save-server	0052bc00	87	FUN_0052bc00
save-server	0052bc57	76	FUN_0052bc57
save-server	0052bca3	76	FUN_0052bca3
save-server	0052bcef	82	FUN_0052bcef
save-server	0052bd41	76	FUN_0052bd41
save-server	0052bd8d	76	FUN_0052bd8d
save-server	0052bdd9	76	FUN_0052bdd9
save-server	0052be25	79	FUN_0052be25
save-server	0052be74	70	FUN_0052be74
save-server	0052beba	80	FUN_0052beba
save-server	0052bf0a	80	FUN_0052bf0a
save-server	0052bf5a	85	FUN_0052bf5a
save-server	0052bfaf	78	FUN_0052bfaf
save-server	0052bffd	83	FUN_0052bffd
save-server	0052c050	88	FUN_0052c050
save-server	0052c0a8	79	FUN_0052c0a8
save-server	0052c0f7	84	FUN_0052c0f7
save-server	0052c14b	73	FUN_0052c14b
save-server	0052c194	79	FUN_0052c194
save-server	0052c1e3	94	FUN_0052c1e3
save-server	0052c241	82	FUN_0052c241
save-server	0052c293	94	FUN_0052c293
save-server	0052c2f1	73	FUN_0052c2f1
save-server	0052c33a	68	FUN_0052c33a
save-server	0052c37e	92	FUN_0052c37e
save-server	0052c3da	83	FUN_0052c3da
save-server	0052c42d	87	FUN_0052c42d
save-server	0052c484	79	FUN_0052c484
save-server	0052c4d3	17	?GetActiveWindow@CWnd@@SGPAV1@XZ
save-server	0052c4e4	79	FUN_0052c4e4
save-server	0052c533	17	?GetCapture@CWnd@@SGPAV1@XZ
save-server	0052c544	79	FUN_0052c544
save-server	0052c593	17	?GetFocus@CWnd@@SGPAV1@XZ
save-server	0052c5a4	17	?GetDesktopWindow@CWnd@@SGPAV1@XZ
save-server	0052c5b5	91	FUN_0052c5b5
save-server	0052c610	91	FUN_0052c610
save-server	0052c66b	88	FUN_0052c66b
save-server	0052c6c3	88	FUN_0052c6c3
save-server	0052c71b	94	FUN_0052c71b
save-server	0052c779	94	FUN_0052c779
save-server	0052c7d7	83	FUN_0052c7d7
save-server	0052c82a	89	FUN_0052c82a
save-server	0052c883	93	FUN_0052c883
save-server	0052c8e0	27	FUN_0052c8e0
save-server	0052c8fb	87	FUN_0052c8fb
save-server	0052c952	79	FUN_0052c952
save-server	0052c9a1	85	FUN_0052c9a1
save-server	0052c9f6	79	FUN_0052c9f6
save-server	0052ca45	84	FUN_0052ca45
save-server	0052ca99	79	FUN_0052ca99
save-server	0052cae8	90	FUN_0052cae8
save-server	0052cb42	27	FUN_0052cb42
save-server	0052cb5d	79	FUN_0052cb5d
save-server	0052cbac	79	FUN_0052cbac
save-server	0052cbfb	73	FUN_0052cbfb
save-server	0052cc44	73	FUN_0052cc44
save-server	0052cc8d	17	FUN_0052cc8d
save-server	0052cc9e	17	FUN_0052cc9e
save-server	0052ccaf	17	FUN_0052ccaf
save-server	0052ccc0	88	FUN_0052ccc0
save-server	0052cd18	85	FUN_0052cd18
save-server	0052cd6d	85	FUN_0052cd6d
save-server	0052cdc2	47	?GetCaretPos@CWnd@@SG?AVCPoint@@XZ
save-server	0052cdf1	21	FUN_0052cdf1
save-server	0052ce06	73	FUN_0052ce06
save-server	0052ce4f	73	FUN_0052ce4f
save-server	0052ce98	73	FUN_0052ce98
save-server	0052cee1	17	?GetForegroundWindow@CWnd@@SGPAV1@XZ
save-server	0052cef2	87	FUN_0052cef2
save-server	0052cf49	88	FUN_0052cf49
save-server	0052cfa1	83	FUN_0052cfa1
save-server	0052cff4	93	FUN_0052cff4
save-server	0052d051	93	FUN_0052d051
save-server	0052d0ae	79	FUN_0052d0ae
save-server	0052d0fd	73	FUN_0052d0fd
save-server	0052d146	21	FUN_0052d146
save-server	0052d15b	21	FUN_0052d15b
save-server	0052d170	19	FUN_0052d170
save-server	0052d183	19	FUN_0052d183
save-server	0052d196	19	FUN_0052d196
save-server	0052d1a9	21	FUN_0052d1a9
save-server	0052d1be	21	FUN_0052d1be
save-server	0052d1d3	21	FID_conflict:?OnCreate@CWnd@@IAEHPAUtagCREATESTRUCTW@@@Z
save-server	0052d1e8	21	FUN_0052d1e8
save-server	0052d1fd	21	FUN_0052d1fd
save-server	0052d212	21	?OnEraseBkgnd@CWnd@@IAEHPAVCDC@@@Z
save-server	0052d227	21	?OnGetMinMaxInfo@CWnd@@IAEXPAUtagMINMAXINFO@@@Z
save-server	0052d23c	21	FUN_0052d23c
save-server	0052d251	21	FUN_0052d251
save-server	0052d266	21	FUN_0052d266
save-server	0052d27b	21	FUN_0052d27b
save-server	0052d290	21	FUN_0052d290
save-server	0052d2a5	19	FUN_0052d2a5
save-server	0052d2b8	19	FUN_0052d2b8
save-server	0052d2cb	19	FUN_0052d2cb
save-server	0052d2de	19	FUN_0052d2de
save-server	0052d2f1	19	FUN_0052d2f1
save-server	0052d304	21	?OnSetCursor@CWnd@@IAEHPAV1@II@Z
save-server	0052d319	21	FUN_0052d319
save-server	0052d32e	21	FUN_0052d32e
save-server	0052d343	21	?OnSize@CWnd@@IAEXIHH@Z
save-server	0052d358	21	FUN_0052d358
save-server	0052d36d	21	?OnWindowPosChanging@CWnd@@IAEXPAUtagWINDOWPOS@@@Z
save-server	0052d382	21	FUN_0052d382
save-server	0052d397	21	FUN_0052d397
save-server	0052d3ac	21	FUN_0052d3ac
save-server	0052d3c1	21	FUN_0052d3c1
save-server	0052d3d6	21	FUN_0052d3d6
save-server	0052d3eb	21	FID_conflict:?OnNcCreate@CWnd@@IAEHPAUtagCREATESTRUCTA@@@Z
save-server	0052d400	21	FUN_0052d400
save-server	0052d415	21	FUN_0052d415
save-server	0052d42a	21	FUN_0052d42a
save-server	0052d43f	21	FUN_0052d43f
save-server	0052d454	21	FUN_0052d454
save-server	0052d469	21	FUN_0052d469
save-server	0052d47e	21	FUN_0052d47e
save-server	0052d493	21	FUN_0052d493
save-server	0052d4a8	19	FUN_0052d4a8
save-server	0052d4bb	21	FUN_0052d4bb
save-server	0052d4d0	21	FUN_0052d4d0
save-server	0052d4e5	21	FUN_0052d4e5
save-server	0052d4fa	21	FUN_0052d4fa
save-server	0052d50f	21	FUN_0052d50f
save-server	0052d524	21	FUN_0052d524
save-server	0052d539	21	FUN_0052d539
save-server	0052d54e	21	FUN_0052d54e
save-server	0052d563	21	FUN_0052d563
save-server	0052d578	19	FUN_0052d578
save-server	0052d58b	21	FUN_0052d58b
save-server	0052d5a0	21	FUN_0052d5a0
save-server	0052d5b5	19	FUN_0052d5b5
save-server	0052d5c8	21	FUN_0052d5c8
save-server	0052d5dd	21	FUN_0052d5dd
save-server	0052d5f2	21	FUN_0052d5f2
save-server	0052d607	21	FUN_0052d607
save-server	0052d61c	21	?OnLButtonDblClk@CWnd@@IAEXIVCPoint@@@Z
save-server	0052d631	21	FUN_0052d631
save-server	0052d646	21	FUN_0052d646
save-server	0052d65b	21	FUN_0052d65b
save-server	0052d670	21	FUN_0052d670
save-server	0052d685	21	FUN_0052d685
save-server	0052d69a	21	?OnMouseActivate@CWnd@@IAEHPAV1@II@Z
save-server	0052d6af	21	FUN_0052d6af
save-server	0052d6c4	21	FUN_0052d6c4
save-server	0052d6d9	21	FUN_0052d6d9
save-server	0052d6ee	21	FUN_0052d6ee
save-server	0052d703	21	FUN_0052d703
save-server	0052d718	21	FUN_0052d718
save-server	0052d72d	21	FUN_0052d72d
save-server	0052d742	21	FUN_0052d742
save-server	0052d757	21	FUN_0052d757
save-server	0052d76c	21	FUN_0052d76c
save-server	0052d781	21	FUN_0052d781
save-server	0052d796	19	FUN_0052d796
